"Guid","Description","Product2Id","Quantity","SBQQ__ParentID__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
65f90119-94bc-46a3-b754-1af4ea2b780d,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
65fa508a-afa3-4a5e-a944-a39676920619,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6619ab2b-8607-4c30-905d-b51b2f656e39,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,6.0,"#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
66304ff5-f31f-4cc4-824e-2867d547767f,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,15.0,"#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
663bfe56-9feb-4aa8-9047-1ed0303b2b01,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
665b22b6-de23-4080-a524-baaefcaa588f,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
668fb39f-0fb0-4a69-8e6b-fa3ac808dedc,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
66a35322-e7da-48bf-ae25-e6e4bfe7aa4c,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
66bb84e4-086f-49d7-8f0b-fcb2d1104a1f,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
66bdb3db-0d9e-412a-9d3a-1ca5ebcf0387,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,25.0,"#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
66cb3835-d431-4cfa-8a23-75b67041262f,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
66cedf8b-af97-41b1-ab29-d197b0420d04,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
66f3ffb6-3cab-46ef-aaa0-dd7ef9acc1fa,"#N/A",ddbf13b6-3320-49ca-9ec6-b05d4e229083,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
670ebcc6-388d-42e6-a6f7-daa5203a1bf8,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6713a99b-9301-4d50-871e-2c8e4ec07892,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,15.0,"#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
6729b5f6-da10-48f9-bc00-26315852b725,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
673521a4-815c-403f-8476-39cab0f90213,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
674664b7-2749-4982-9afc-86f03dbc3398,"#N/A",4d30061a-afe1-4e02-942d-c326e9d17913,1.0,"#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
674a2303-bec7-4846-aec1-190205816f3a,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6762cb2a-7818-4f4b-9e96-88ad9f5b77c3,"#N/A",3c164e09-0bfa-46e7-9746-10b085d51036,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
677d8ac1-19d2-4242-a35c-9a12e74d0882,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6781b5c4-54a6-4dba-a344-29c0b5ec7110,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
678660ed-097d-4bd1-bd7d-ee6f290407fa,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6789795d-964a-4786-b647-3583ca46496e,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
679a33a2-89a2-40e6-a5d9-3d784c635091,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
67a048b9-8123-4b1b-b573-4fe21a4a5362,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,5.0,"#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
67a18c3b-6742-44ea-bcd9-0a05a9b9081f,"#N/A",4d30061a-afe1-4e02-942d-c326e9d17913,1.0,"#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
67a6bc6b-9597-4c53-89af-a32406fb0a0e,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
67b79d4d-71a4-4bea-abba-d0450f99bc54,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
67bd3c31-a3de-4274-a4bf-6151f73632f6,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
67c3bf46-e419-4d87-9a01-983c4eff0b56,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,6.0,"#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
67dc7040-1a60-4bcf-8613-6115dc3f5d1f,"#N/A",642ecc9e-34c9-4e47-995f-168fa06df1b7,1.0,"#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
6806c395-4286-45bf-9ea9-10dfbbd9c7e2,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
681564b7-1c5b-49cc-a758-db9bc26d6b16,"#N/A",642ecc9e-34c9-4e47-995f-168fa06df1b7,1.0,"#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
682840c8-f646-403f-a236-672895f113a6,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
682b7a32-ca67-4b31-8500-df18545e2ef3,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
682c1b0e-27ce-4aa0-bac7-d34f5ca241ee,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,35.0,"#N/A","#N/A","#N/A","#N/A",10500.0,300.0,"#N/A"
68491ace-06bd-4ea6-a169-07a4d765343f,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,1.0,"#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
68521299-2603-4bc9-b73b-599e756ba600,"#N/A",5fafe8a1-29fd-4d4e-93d9-521cc4fc9758,10.0,"#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
685c263f-4304-4376-bec9-f9bd9ef4eb20,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,15.0,"#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6874a1db-2a9c-4a1c-9a3a-8895150608bc,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6879dfc8-8152-45ae-8a32-31d78ab44003,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
68a87819-d42b-4bae-8caa-722faa7b2f28,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
68c80a03-837e-4733-b8fa-53cd9b32c3d2,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
68cdcd59-8ac8-42c4-b1a0-9b0c6e262f42,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
68e75bb2-42e2-40d5-8f58-a81e43a6edc7,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
68fc0a13-0189-4b5e-a9f6-25f883bc3252,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,15.0,"#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
68fdbf09-ab36-439b-bddc-ea17d7592397,"#N/A",ddbf13b6-3320-49ca-9ec6-b05d4e229083,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
690075dd-0c85-4591-964d-f8f402a6af35,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
69070aec-00ef-4b53-8d21-55a4ff48b231,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,11.0,"#N/A","#N/A","#N/A","#N/A",9900.0,900.0,"#N/A"
6920347d-199d-4105-8cf0-1f4b4212de29,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
692d8189-b992-49a9-a3b2-0f6dfafde9f7,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,1.0,"#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
6947ceb7-c3f9-4800-bf14-1fd4b722c053,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
694dc862-f2f6-4215-9b29-fe9d91d10bc5,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
695774bf-0339-4737-922a-609639d5e41c,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
69647b95-a439-414c-b50d-484208c8a231,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,15.0,"#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
696824d9-16b4-4d46-9962-206631873e22,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
698aa6ee-0a35-4148-81f8-81d89f0d97da,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
698c96fa-a8c9-4f7b-af1c-e62ddb19e0df,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
699a719f-a763-4caf-a032-8781ee32551e,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
69b03960-f9f7-4bbe-80be-3dacc951ba2e,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
69b3fa0b-69c7-4352-b359-94b5ac12b51c,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
69b4ff29-7663-40c9-9831-db0f6bcc9f4a,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
69b77649-5cc7-42a9-8374-fcfa02b730b1,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
69bbb7dc-de13-438f-a4b5-9a0968dbd1aa,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
69c1a976-e29a-4428-8321-5d8c13d0225f,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
69c667b7-de50-4c86-a161-4dae2c760062,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
69c8482b-9b87-43bc-8cb6-4b851a031ff8,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
69dc1a8f-45ee-48c1-a1a1-49b6dc3fea5c,"#N/A",3c164e09-0bfa-46e7-9746-10b085d51036,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
69f0c631-01c7-40cc-94d0-c4b6d830aa3f,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6a024f9f-b1e3-4b24-856d-63f3ac8f0145,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,10.0,"#N/A","#N/A","#N/A","#N/A",9000.0,900.0,"#N/A"
6a05f6d8-5d71-4b3b-83a0-60d23a12347e,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6a1a73a0-12c4-4bf8-ba92-dd04c3716206,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6a48cd00-5f8c-46d7-b1c9-1f43159af786,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,5.0,"#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6a4a7b8a-d772-4879-9cda-cbf85f1edbb2,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,6.0,"#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
6a4cb914-f86a-4d63-bf51-a32092083814,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6a77ead6-6a81-46b3-beee-80d8cacfdb97,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6a890d00-647b-4005-a39c-924d9470d41e,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6a9966f7-5a0d-4930-ad1c-de0ad3556e98,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6aa82292-a35c-4101-a0a6-8ce2c0b67664,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6abd3f92-de4b-4f36-aeca-07030e5197e5,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6ac21d42-0bb3-4149-ae9e-41fe37272839,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6ac4e25f-4631-49d2-aabb-8eb5c98a89d8,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6acb17a2-735a-4f5a-a8b4-6bd9a3ed038e,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6acc2f86-66ff-4a76-ae16-40b84e7adedf,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6adfe3b1-f109-4916-871d-af8b4573d5ae,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6b2dc957-917a-4377-b26c-59e51e806e25,"#N/A",3c164e09-0bfa-46e7-9746-10b085d51036,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
6b3e8a70-bb76-4561-a49d-8e5a1c880c27,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,5.0,"#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6b450409-2161-4751-8dba-549678c00324,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6b4c9d71-23e8-44ca-a7bb-21060b654987,"#N/A",4d30061a-afe1-4e02-942d-c326e9d17913,1.0,"#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6b6085b1-cb31-4c27-8baa-8482efc25224,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6b687ebd-d15c-447a-a4a3-7bc679e1dcbf,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6b6abd52-9aaf-4f25-9302-690ab5ec8ae8,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
6b6d5d06-a478-4379-ad8c-b1b9bf475345,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6b8162c6-f48c-4e0a-9362-676b18dda938,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6b87597c-0e81-4f5e-9cdb-fb7add02bddd,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6b8873c3-a591-4081-909a-c1648a742a22,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,15.0,"#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
6b9ebcca-866f-4147-b0e2-7a9c9dd7ea02,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
6bbba382-55de-44c3-a151-e7c3a5d1a33f,"#N/A",5fafe8a1-29fd-4d4e-93d9-521cc4fc9758,8.0,"#N/A","#N/A","#N/A","#N/A",4640.0,580.0,"#N/A"
6bc0c920-82ad-4cb4-a688-92b78c8108b2,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,15.0,"#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6bd23f53-e0ee-4ae0-8b68-1d5e1396e187,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,1.0,"#N/A","#N/A","#N/A","#N/A",450.0,450.0,"#N/A"
6bd845cb-662c-471f-b779-d80d8f10fcbb,"#N/A",4d30061a-afe1-4e02-942d-c326e9d17913,1.0,"#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6bdc88ac-1a24-4f35-8e39-dc30f80cf381,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6be190f0-6acf-414d-bd31-e9b1c802f30e,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6bfdd657-1689-4d74-b9ed-ab2112ea733b,"#N/A",4d30061a-afe1-4e02-942d-c326e9d17913,1.0,"#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6c237725-6477-402e-86fd-8ea2a1a23f8d,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6c390049-b478-42a8-8044-b8da32191347,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,10.0,"#N/A","#N/A","#N/A","#N/A",9000.0,900.0,"#N/A"
6c4360bd-47ca-4e35-993b-97b5539f0859,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6c625b5c-fb50-4e45-94b7-9c42cbb60598,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,15.0,"#N/A","#N/A","#N/A","#N/A",3735.0,249.0,"#N/A"
6c751fa0-ec7e-4f56-bb27-aa256e8909fb,"#N/A",2389b7d7-e25c-4bbc-acf9-2090cbaae980,1.0,"#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
6c87d7ee-a9ba-4ba9-abbc-930b4680e053,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6c8f1ca3-fd57-4fc3-9180-bf7ced67f681,"#N/A",3c164e09-0bfa-46e7-9746-10b085d51036,1.0,"#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
6c9b8df9-a054-4df5-b5ac-9814f0722bba,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6cb1ce25-5fb6-472e-aa1b-36e0405cb9ee,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,5.0,"#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6cbd936c-e916-49d6-ae88-b9269db9c2f2,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6cbf3a77-203c-435d-8268-046badad9ec7,"#N/A",7738071f-1035-4ae3-a749-78e2b6c32e13,15.0,"#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
6cd4910f-1a93-483e-aa79-f76cbb3472ca,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6cd5f86f-b680-42ac-bfd6-82bd3f347f85,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6ceac863-0e9a-4785-882d-b41c0b46ed18,"#N/A",5fafe8a1-29fd-4d4e-93d9-521cc4fc9758,10.0,"#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
6cf0fbe2-50bc-4ea8-b5e2-9397ef40f4ff,"#N/A",a60aead3-0081-4b58-b6d7-bb62164285b8,4.0,"#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6cf27937-c08d-400d-8874-24a217d023f9,"#N/A",f39f4f83-34c0-4d90-9eee-4a8ab498f3b7,18.0,"#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
6cf50396-cf3d-4bce-9429-e2862e7e8643,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6cfba841-bcb7-49cf-885f-c81931767094,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6d0feb6b-e23c-4692-be34-41c3398109f1,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6d11b7a1-578a-4ce1-906c-e5c855dc4e9e,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6d221b9f-861f-4606-94a7-ac8a55653ca0,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
6d2d556f-c2ab-422f-9870-cd0e3bbf232e,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6d30230a-42d0-4df5-9ad5-7d2da266b0d0,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6d4c101e-6f4b-4701-bb57-80e37e8aa13c,"#N/A",d3623f43-15fc-4e25-b753-7479ac76cbe3,8.0,"#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6d835904-7c27-4340-b0ad-3274eafda405,"#N/A",a6a548ea-163b-48de-b423-15264edd5c0c,5.0,"#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6d8a2cca-e1d8-412e-b0da-cd6e506ccc3e,"#N/A",7a4f7292-0146-436c-874b-468b294c4ab5,2.0,"#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6d969a12-375c-493f-a3cc-72e06215514f,"#N/A",dec47bca-0330-4673-a5bc-ff56d3db70fb,20.0,"#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6d9a9066-ae56-42f6-af71-37b09433251f,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6d9f4731-6eeb-47cc-93ed-281565bd1a80,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6da90ae9-8e1f-48df-b0de-ce4b583d9c69,"#N/A",7fe287c5-6760-4819-be85-c105266a030a,1.0,"#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6daa0e28-367f-4cb7-8c6f-7df806a8a328,"#N/A",279f5b77-35c4-467f-9edc-36fcb27f26d1,5.0,"#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6db11b08-e081-4673-806f-4a2d7f4dad9a,"#N/A",e4b8f24a-1e00-4925-b72a-9fbc68c34af2,2.0,"#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
